border,arm,draw,gas_sigma,co2_sigma,mean_spread,separated_pct,hours
DE_LU-CH,ntc,99,-1.291436,0.473556,5.251734,25.000000,288
FR-BE,ntc,99,-1.291436,0.473556,-8.778264,46.875000,288
FR-CH,ntc,99,-1.291436,0.473556,-11.626688,43.402778,288
NL-BE,ntc,99,-1.291436,0.473556,2.806149,26.736111,288
AT-CH,ntc,99,-1.291436,0.473556,0.645973,21.875000,288
AT-CZ,ntc,99,-1.291436,0.473556,-10.339000,45.833333,288
CZ-PL,ntc,99,-1.291436,0.473556,-8.463642,55.208333,288
DE_LU-FR,ntc,100,2.407292,-0.358616,19.834212,47.222222,288
DE_LU-PL,ntc,100,2.407292,-0.358616,-6.423390,42.013889,288
DE_LU-CZ,ntc,100,2.407292,-0.358616,0.587234,26.388889,288
DE_LU-NL,ntc,100,2.407292,-0.358616,3.282892,18.750000,288
DE_LU-BE,ntc,100,2.407292,-0.358616,5.857240,24.652778,288
DE_LU-AT,ntc,100,2.407292,-0.358616,3.414091,11.458333,288
DE_LU-CH,ntc,100,2.407292,-0.358616,6.007797,21.180556,288
FR-BE,ntc,100,2.407292,-0.358616,-13.976973,37.500000,288
FR-CH,ntc,100,2.407292,-0.358616,-13.826415,27.777778,288
NL-BE,ntc,100,2.407292,-0.358616,2.574348,15.972222,288
AT-CH,ntc,100,2.407292,-0.358616,2.593706,19.097222,288
AT-CZ,ntc,100,2.407292,-0.358616,-2.826857,26.041667,288
CZ-PL,ntc,100,2.407292,-0.358616,-7.010623,39.583333,288
DE_LU-FR,mnp,1,2.197113,-0.114972,28.667775,65.277778,288
DE_LU-PL,mnp,1,2.197113,-0.114972,-6.654978,37.847222,288
DE_LU-CZ,mnp,1,2.197113,-0.114972,-2.917133,22.222222,288
DE_LU-NL,mnp,1,2.197113,-0.114972,2.844310,14.583333,288
DE_LU-BE,mnp,1,2.197113,-0.114972,2.615417,13.888889,288
DE_LU-AT,mnp,1,2.197113,-0.114972,3.034858,13.541667,288
DE_LU-CH,mnp,1,2.197113,-0.114972,11.597722,28.125000,288
FR-BE,mnp,1,2.197113,-0.114972,-26.052358,60.416667,288
FR-CH,mnp,1,2.197113,-0.114972,-17.070054,39.930556,288
NL-BE,mnp,1,2.197113,-0.114972,-0.228892,9.375000,288
AT-CH,mnp,1,2.197113,-0.114972,8.562864,23.611111,288
AT-CZ,mnp,1,2.197113,-0.114972,-5.951991,20.833333,288
CZ-PL,mnp,1,2.197113,-0.114972,-3.737845,29.513889,288
DE_LU-FR,mnp,2,-1.736009,-0.193904,20.802147,75.347222,288
DE_LU-PL,mnp,2,-1.736009,-0.193904,-13.697218,63.888889,288
DE_LU-CZ,mnp,2,-1.736009,-0.193904,-7.130897,34.722222,288
DE_LU-NL,mnp,2,-1.736009,-0.193904,3.646652,16.319444,288
DE_LU-BE,mnp,2,-1.736009,-0.193904,2.812654,19.444444,288
DE_LU-AT,mnp,2,-1.736009,-0.193904,3.821031,13.888889,288
DE_LU-CH,mnp,2,-1.736009,-0.193904,7.713331,28.819444,288
FR-BE,mnp,2,-1.736009,-0.193904,-17.989493,66.666667,288
FR-CH,mnp,2,-1.736009,-0.193904,-13.088816,48.958333,288
NL-BE,mnp,2,-1.736009,-0.193904,-0.833998,14.236111,288
AT-CH,mnp,2,-1.736009,-0.193904,3.892300,23.611111,288
AT-CZ,mnp,2,-1.736009,-0.193904,-10.951928,44.444444,288
CZ-PL,mnp,2,-1.736009,-0.193904,-6.566321,44.444444,288
DE_LU-FR,mnp,3,-0.264830,-1.496459,19.687504,71.875000,288
DE_LU-PL,mnp,3,-0.264830,-1.496459,-7.684452,38.888889,288
DE_LU-CZ,mnp,3,-0.264830,-1.496459,-4.144948,25.000000,288
DE_LU-NL,mnp,3,-0.264830,-1.496459,2.888557,13.888889,288
DE_LU-BE,mnp,3,-0.264830,-1.496459,2.349026,13.541667,288
DE_LU-AT,mnp,3,-0.264830,-1.496459,2.651321,12.847222,288
DE_LU-CH,mnp,3,-0.264830,-1.496459,7.336240,27.777778,288
FR-BE,mnp,3,-0.264830,-1.496459,-17.338478,65.625000,288
FR-CH,mnp,3,-0.264830,-1.496459,-12.351264,46.527778,288
NL-BE,mnp,3,-0.264830,-1.496459,-0.539530,10.069444,288
AT-CH,mnp,3,-0.264830,-1.496459,4.684919,22.569444,288
AT-CZ,mnp,3,-0.264830,-1.496459,-6.796270,31.597222,288
CZ-PL,mnp,3,-0.264830,-1.496459,-3.539504,28.472222,288
DE_LU-FR,mnp,4,1.007578,-1.010333,23.785927,66.666667,288
DE_LU-PL,mnp,4,1.007578,-1.010333,-6.836143,39.930556,288
DE_LU-CZ,mnp,4,1.007578,-1.010333,-3.225620,21.180556,288
DE_LU-NL,mnp,4,1.007578,-1.010333,2.813053,12.152778,288
DE_LU-BE,mnp,4,1.007578,-1.010333,2.440163,12.152778,288
DE_LU-AT,mnp,4,1.007578,-1.010333,2.572178,11.458333,288
DE_LU-CH,mnp,4,1.007578,-1.010333,9.087991,27.430556,288
FR-BE,mnp,4,1.007578,-1.010333,-21.345764,61.111111,288
FR-CH,mnp,4,1.007578,-1.010333,-14.697937,41.319444,288
NL-BE,mnp,4,1.007578,-1.010333,-0.372889,9.027778,288
AT-CH,mnp,4,1.007578,-1.010333,6.515813,23.263889,288
AT-CZ,mnp,4,1.007578,-1.010333,-5.797798,23.611111,288
CZ-PL,mnp,4,1.007578,-1.010333,-3.610522,31.250000,288
DE_LU-FR,mnp,5,1.048992,1.827961,31.690594,71.527778,288
DE_LU-PL,mnp,5,1.048992,1.827961,-9.151726,41.319444,288
DE_LU-CZ,mnp,5,1.048992,1.827961,-4.452382,23.263889,288
DE_LU-NL,mnp,5,1.048992,1.827961,4.010738,14.583333,288
DE_LU-BE,mnp,5,1.048992,1.827961,3.921129,13.194444,288
DE_LU-AT,mnp,5,1.048992,1.827961,3.406091,11.805556,288
DE_LU-CH,mnp,5,1.048992,1.827961,11.609694,27.430556,288
FR-BE,mnp,5,1.048992,1.827961,-27.769465,65.277778,288
FR-CH,mnp,5,1.048992,1.827961,-20.080900,46.180556,288
NL-BE,mnp,5,1.048992,1.827961,-0.089608,10.069444,288
AT-CH,mnp,5,1.048992,1.827961,8.203604,22.569444,288
AT-CZ,mnp,5,1.048992,1.827961,-7.858473,27.777778,288
CZ-PL,mnp,5,1.048992,1.827961,-4.699344,30.555556,288
DE_LU-FR,mnp,6,0.137185,0.765495,26.628624,72.222222,288
DE_LU-PL,mnp,6,0.137185,0.765495,-9.621385,45.138889,288
DE_LU-CZ,mnp,6,0.137185,0.765495,-4.961657,26.041667,288
DE_LU-NL,mnp,6,0.137185,0.765495,3.662448,15.277778,288
DE_LU-BE,mnp,6,0.137185,0.765495,3.354120,14.583333,288
DE_LU-AT,mnp,6,0.137185,0.765495,3.353201,13.541667,288
DE_LU-CH,mnp,6,0.137185,0.765495,9.756580,27.777778,288
FR-BE,mnp,6,0.137185,0.765495,-23.274504,65.972222,288
FR-CH,mnp,6,0.137185,0.765495,-16.872044,46.875000,288
NL-BE,mnp,6,0.137185,0.765495,-0.308328,11.458333,288
AT-CH,mnp,6,0.137185,0.765495,6.403379,22.916667,288
AT-CZ,mnp,6,0.137185,0.765495,-8.314858,33.333333,288
CZ-PL,mnp,6,0.137185,0.765495,-4.659728,34.375000,288
DE_LU-FR,mnp,7,0.180876,-1.178794,21.557083,70.833333,288
DE_LU-PL,mnp,7,0.180876,-1.178794,-7.443316,40.277778,288
DE_LU-CZ,mnp,7,0.180876,-1.178794,-3.769923,23.263889,288
DE_LU-NL,mnp,7,0.180876,-1.178794,2.946290,12.847222,288
DE_LU-BE,mnp,7,0.180876,-1.178794,2.531343,12.847222,288
DE_LU-AT,mnp,7,0.180876,-1.178794,2.594330,11.458333,288
DE_LU-CH,mnp,7,0.180876,-1.178794,8.032540,27.083333,288
FR-BE,mnp,7,0.180876,-1.178794,-19.025740,64.583333,288
FR-CH,mnp,7,0.180876,-1.178794,-13.524543,45.486111,288
NL-BE,mnp,7,0.180876,-1.178794,-0.414947,10.069444,288
AT-CH,mnp,7,0.180876,-1.178794,5.438210,22.569444,288
AT-CZ,mnp,7,0.180876,-1.178794,-6.364253,28.472222,288
CZ-PL,mnp,7,0.180876,-1.178794,-3.673394,30.555556,288
DE_LU-FR,mnp,8,-0.726146,-0.936657,20.196211,72.569444,288
DE_LU-PL,mnp,8,-0.726146,-0.936657,-9.416744,50.347222,288
DE_LU-CZ,mnp,8,-0.726146,-0.936657,-5.107508,29.166667,288
DE_LU-NL,mnp,8,-0.726146,-0.936657,3.261289,14.583333,288
DE_LU-BE,mnp,8,-0.726146,-0.936657,2.606461,14.930556,288
DE_LU-AT,mnp,8,-0.726146,-0.936657,3.040584,13.541667,288
DE_LU-CH,mnp,8,-0.726146,-0.936657,7.419854,28.125000,288
FR-BE,mnp,8,-0.726146,-0.936657,-17.589751,65.972222,288
FR-CH,mnp,8,-0.726146,-0.936657,-12.776357,47.222222,288
NL-BE,mnp,8,-0.726146,-0.936657,-0.654828,11.111111,288
AT-CH,mnp,8,-0.726146,-0.936657,4.379270,22.569444,288
AT-CZ,mnp,8,-0.726146,-0.936657,-8.148092,37.152778,288
CZ-PL,mnp,8,-0.726146,-0.936657,-4.309236,36.458333,288
DE_LU-FR,mnp,9,0.031736,0.328496,25.196604,72.222222,288
DE_LU-PL,mnp,9,0.031736,0.328496,-9.297699,44.444444,288
DE_LU-CZ,mnp,9,0.031736,0.328496,-4.843428,26.041667,288
DE_LU-NL,mnp,9,0.031736,0.328496,3.508030,14.583333,288
DE_LU-BE,mnp,9,0.031736,0.328496,3.153242,14.236111,288
DE_LU-AT,mnp,9,0.031736,0.328496,3.222363,13.541667,288
DE_LU-CH,mnp,9,0.031736,0.328496,9.253770,27.777778,288
FR-BE,mnp,9,0.031736,0.328496,-22.043363,65.972222,288
FR-CH,mnp,9,0.031736,0.328496,-15.942834,46.875000,288
NL-BE,mnp,9,0.031736,0.328496,-0.354788,10.763889,288
AT-CH,mnp,9,0.031736,0.328496,6.031407,22.916667,288
AT-CZ,mnp,9,0.031736,0.328496,-8.065792,32.986111,288
CZ-PL,mnp,9,0.031736,0.328496,-4.454271,33.333333,288
DE_LU-FR,mnp,10,-0.146882,1.714839,28.682948,72.916667,288
DE_LU-PL,mnp,10,-0.146882,1.714839,-11.736216,49.652778,288
DE_LU-CZ,mnp,10,-0.146882,1.714839,-5.979481,26.736111,288
DE_LU-NL,mnp,10,-0.146882,1.714839,4.013874,14.930556,288
DE_LU-BE,mnp,10,-0.146882,1.714839,3.716079,15.972222,288
DE_LU-AT,mnp,10,-0.146882,1.714839,3.861030,13.541667,288
DE_LU-CH,mnp,10,-0.146882,1.714839,10.468063,28.125000,288
FR-BE,mnp,10,-0.146882,1.714839,-24.966868,66.666667,288
FR-CH,mnp,10,-0.146882,1.714839,-18.214885,47.569444,288
NL-BE,mnp,10,-0.146882,1.714839,-0.297795,12.152778,288
AT-CH,mnp,10,-0.146882,1.714839,6.607033,22.569444,288
AT-CZ,mnp,10,-0.146882,1.714839,-9.840511,35.069444,288
CZ-PL,mnp,10,-0.146882,1.714839,-5.756735,37.500000,288
DE_LU-FR,mnp,11,0.340603,0.364038,26.044573,71.180556,288
DE_LU-PL,mnp,11,0.340603,0.364038,-8.730026,40.277778,288
DE_LU-CZ,mnp,11,0.340603,0.364038,-4.437786,25.347222,288
DE_LU-NL,mnp,11,0.340603,0.364038,3.484866,14.930556,288
DE_LU-BE,mnp,11,0.340603,0.364038,3.195021,13.541667,288
DE_LU-AT,mnp,11,0.340603,0.364038,3.104581,12.847222,288
DE_LU-CH,mnp,11,0.340603,0.364038,9.589225,27.777778,288
FR-BE,mnp,11,0.340603,0.364038,-22.849552,64.930556,288
FR-CH,mnp,11,0.340603,0.364038,-16.455348,45.833333,288
NL-BE,mnp,11,0.340603,0.364038,-0.289845,10.763889,288
AT-CH,mnp,11,0.340603,0.364038,6.484644,22.569444,288
AT-CZ,mnp,11,0.340603,0.364038,-7.542368,31.944444,288
CZ-PL,mnp,11,0.340603,0.364038,-4.292240,30.208333,288
DE_LU-FR,mnp,12,0.281521,-0.432807,23.774075,71.180556,288
DE_LU-PL,mnp,12,0.281521,-0.432807,-8.018634,40.625000,288
DE_LU-CZ,mnp,12,0.281521,-0.432807,-4.052904,23.958333,288
DE_LU-NL,mnp,12,0.281521,-0.432807,3.196856,13.541667,288
DE_LU-BE,mnp,12,0.281521,-0.432807,2.850896,13.541667,288
DE_LU-AT,mnp,12,0.281521,-0.432807,2.822841,11.458333,288
DE_LU-CH,mnp,12,0.281521,-0.432807,8.786881,27.083333,288
FR-BE,mnp,12,0.281521,-0.432807,-20.923179,64.930556,288
FR-CH,mnp,12,0.281521,-0.432807,-14.987194,45.833333,288
NL-BE,mnp,12,0.281521,-0.432807,-0.345960,10.416667,288
AT-CH,mnp,12,0.281521,-0.432807,5.964040,22.569444,288
AT-CZ,mnp,12,0.281521,-0.432807,-6.875745,29.166667,288
CZ-PL,mnp,12,0.281521,-0.432807,-3.965731,31.597222,288
DE_LU-FR,mnp,13,-1.104597,-0.833954,19.876848,72.569444,288
DE_LU-PL,mnp,13,-1.104597,-0.833954,-10.607637,55.208333,288
DE_LU-CZ,mnp,13,-1.104597,-0.833954,-5.713105,30.555556,288
DE_LU-NL,mnp,13,-1.104597,-0.833954,3.387778,14.236111,288
DE_LU-BE,mnp,13,-1.104597,-0.833954,2.602059,15.625000,288
DE_LU-AT,mnp,13,-1.104597,-0.833954,3.307354,13.888889,288
DE_LU-CH,mnp,13,-1.104597,-0.833954,7.308400,28.125000,288
FR-BE,mnp,13,-1.104597,-0.833954,-17.274789,65.972222,288
FR-CH,mnp,13,-1.104597,-0.833954,-12.568448,46.875000,288
NL-BE,mnp,13,-1.104597,-0.833954,-0.785719,12.152778,288
AT-CH,mnp,13,-1.104597,-0.833954,4.001046,22.916667,288
AT-CZ,mnp,13,-1.104597,-0.833954,-9.020459,39.583333,288
CZ-PL,mnp,13,-1.104597,-0.833954,-4.894532,39.930556,288
DE_LU-FR,mnp,14,0.538449,-0.060128,25.435427,70.833333,288
DE_LU-PL,mnp,14,0.538449,-0.060128,-8.004625,41.666667,288
DE_LU-CZ,mnp,14,0.538449,-0.060128,-3.945818,21.875000,288
DE_LU-NL,mnp,14,0.538449,-0.060128,3.340398,13.541667,288
DE_LU-BE,mnp,14,0.538449,-0.060128,3.057668,13.194444,288
DE_LU-AT,mnp,14,0.538449,-0.060128,2.885013,11.458333,288
DE_LU-CH,mnp,14,0.538449,-0.060128,9.403441,27.083333,288
FR-BE,mnp,14,0.538449,-0.060128,-22.377760,64.583333,288
FR-CH,mnp,14,0.538449,-0.060128,-16.031986,45.486111,288
NL-BE,mnp,14,0.538449,-0.060128,-0.282730,10.069444,288
AT-CH,mnp,14,0.538449,-0.060128,6.518428,22.569444,288
AT-CZ,mnp,14,0.538449,-0.060128,-6.830831,26.736111,288
CZ-PL,mnp,14,0.538449,-0.060128,-4.058807,31.597222,288
DE_LU-FR,mnp,15,-0.668212,-0.770415,20.736459,72.569444,288
DE_LU-PL,mnp,15,-0.668212,-0.770415,-9.527379,50.000000,288
DE_LU-CZ,mnp,15,-0.668212,-0.770415,-5.136323,28.819444,288
DE_LU-NL,mnp,15,-0.668212,-0.770415,3.288943,14.583333,288
DE_LU-BE,mnp,15,-0.668212,-0.770415,2.664731,14.930556,288
DE_LU-AT,mnp,15,-0.668212,-0.770415,3.084803,13.541667,288
DE_LU-CH,mnp,15,-0.668212,-0.770415,7.623770,28.125000,288
FR-BE,mnp,15,-0.668212,-0.770415,-18.071728,65.972222,288
FR-CH,mnp,15,-0.668212,-0.770415,-13.112688,47.222222,288
NL-BE,mnp,15,-0.668212,-0.770415,-0.624212,11.111111,288
AT-CH,mnp,15,-0.668212,-0.770415,4.538967,22.569444,288
AT-CZ,mnp,15,-0.668212,-0.770415,-8.221126,36.805556,288
CZ-PL,mnp,15,-0.668212,-0.770415,-4.391056,36.458333,288
DE_LU-FR,mnp,16,1.197022,-0.727034,24.966014,67.013889,288
DE_LU-PL,mnp,16,1.197022,-0.727034,-6.894289,39.930556,288
DE_LU-CZ,mnp,16,1.197022,-0.727034,-3.208485,21.180556,288
DE_LU-NL,mnp,16,1.197022,-0.727034,2.895226,12.847222,288
DE_LU-BE,mnp,16,1.197022,-0.727034,2.560151,13.194444,288
DE_LU-AT,mnp,16,1.197022,-0.727034,2.655764,11.805556,288
DE_LU-CH,mnp,16,1.197022,-0.727034,9.566573,27.777778,288
FR-BE,mnp,16,1.197022,-0.727034,-22.405863,62.152778,288
FR-CH,mnp,16,1.197022,-0.727034,-15.399442,41.666667,288
NL-BE,mnp,16,1.197022,-0.727034,-0.335075,9.027778,288
AT-CH,mnp,16,1.197022,-0.727034,6.910808,23.263889,288
AT-CZ,mnp,16,1.197022,-0.727034,-5.864249,23.263889,288
CZ-PL,mnp,16,1.197022,-0.727034,-3.685805,30.902778,288
DE_LU-FR,mnp,17,0.238674,0.350753,25.726811,71.527778,288
DE_LU-PL,mnp,17,0.238674,0.350753,-8.908711,42.013889,288
DE_LU-CZ,mnp,17,0.238674,0.350753,-4.573424,25.694444,288
DE_LU-NL,mnp,17,0.238674,0.350753,3.482977,14.236111,288
DE_LU-BE,mnp,17,0.238674,0.350753,3.168130,13.541667,288
DE_LU-AT,mnp,17,0.238674,0.350753,3.136558,13.541667,288
DE_LU-CH,mnp,17,0.238674,0.350753,9.468276,27.777778,288
FR-BE,mnp,17,0.238674,0.350753,-22.558681,65.277778,288
FR-CH,mnp,17,0.238674,0.350753,-16.258535,46.180556,288
NL-BE,mnp,17,0.238674,0.350753,-0.314847,10.069444,288
AT-CH,mnp,17,0.238674,0.350753,6.331717,22.916667,288
AT-CZ,mnp,17,0.238674,0.350753,-7.709982,32.638889,288
CZ-PL,mnp,17,0.238674,0.350753,-4.335287,31.597222,288
DE_LU-FR,mnp,18,-2.083870,0.171015,21.021546,75.347222,288
DE_LU-PL,mnp,18,-2.083870,0.171015,-16.032561,70.486111,288
DE_LU-CZ,mnp,18,-2.083870,0.171015,-8.299140,36.458333,288
DE_LU-NL,mnp,18,-2.083870,0.171015,3.731701,18.750000,288
DE_LU-BE,mnp,18,-2.083870,0.171015,3.028999,20.138889,288
DE_LU-AT,mnp,18,-2.083870,0.171015,4.117235,13.888889,288
DE_LU-CH,mnp,18,-2.083870,0.171015,7.990672,28.819444,288
FR-BE,mnp,18,-2.083870,0.171015,-17.992547,66.666667,288
FR-CH,mnp,18,-2.083870,0.171015,-13.030874,48.958333,288
NL-BE,mnp,18,-2.083870,0.171015,-0.702702,15.972222,288
AT-CH,mnp,18,-2.083870,0.171015,3.873437,22.916667,288
AT-CZ,mnp,18,-2.083870,0.171015,-12.416375,46.180556,288
CZ-PL,mnp,18,-2.083870,0.171015,-7.733421,50.000000,288
DE_LU-FR,mnp,19,-0.569262,0.276542,23.776548,72.569444,288
DE_LU-PL,mnp,19,-0.569262,0.276542,-10.852361,51.388889,288
DE_LU-CZ,mnp,19,-0.569262,0.276542,-5.731731,28.819444,288
DE_LU-NL,mnp,19,-0.569262,0.276542,3.520117,14.930556,288
DE_LU-BE,mnp,19,-0.569262,0.276542,3.012875,15.277778,288
DE_LU-AT,mnp,19,-0.569262,0.276542,3.468447,13.541667,288
DE_LU-CH,mnp,19,-0.569262,0.276542,8.745743,28.125000,288
FR-BE,mnp,19,-0.569262,0.276542,-20.763673,65.972222,288
FR-CH,mnp,19,-0.569262,0.276542,-15.030805,47.222222,288
NL-BE,mnp,19,-0.569262,0.276542,-0.507242,11.111111,288
AT-CH,mnp,19,-0.569262,0.276542,5.277296,22.569444,288
AT-CZ,mnp,19,-0.569262,0.276542,-9.200178,37.152778,288
CZ-PL,mnp,19,-0.569262,0.276542,-5.120630,37.152778,288
DE_LU-FR,mnp,20,-1.368704,0.548568,23.519038,74.652778,288
DE_LU-PL,mnp,20,-1.368704,0.548568,-13.545618,62.500000,288
DE_LU-CZ,mnp,20,-1.368704,0.548568,-6.955180,33.680556,288
DE_LU-NL,mnp,20,-1.368704,0.548568,3.787757,16.666667,288
DE_LU-BE,mnp,20,-1.368704,0.548568,3.096152,18.055556,288
DE_LU-AT,mnp,20,-1.368704,0.548568,4.044533,13.888889,288
DE_LU-CH,mnp,20,-1.368704,0.548568,8.691552,28.125000,288
FR-BE,mnp,20,-1.368704,0.548568,-20.422886,66.666667,288
FR-CH,mnp,20,-1.368704,0.548568,-14.827486,48.958333,288
NL-BE,mnp,20,-1.368704,0.548568,-0.691605,12.847222,288
AT-CH,mnp,20,-1.368704,0.548568,4.647018,22.916667,288
AT-CZ,mnp,20,-1.368704,0.548568,-10.999713,43.402778,288
CZ-PL,mnp,20,-1.368704,0.548568,-6.590438,43.402778,288
DE_LU-FR,mnp,21,-0.826108,-2.747357,15.366333,73.263889,288
DE_LU-PL,mnp,21,-0.826108,-2.747357,-7.170412,43.402778,288
DE_LU-CZ,mnp,21,-0.826108,-2.747357,-4.062157,27.777778,288
DE_LU-NL,mnp,21,-0.826108,-2.747357,2.758250,14.930556,288
DE_LU-BE,mnp,21,-0.826108,-2.747357,1.906402,14.583333,288
DE_LU-AT,mnp,21,-0.826108,-2.747357,2.437070,13.888889,288
DE_LU-CH,mnp,21,-0.826108,-2.747357,5.673807,28.472222,288
FR-BE,mnp,21,-0.826108,-2.747357,-13.459931,66.666667,288
FR-CH,mnp,21,-0.826108,-2.747357,-9.692525,47.569444,288
NL-BE,mnp,21,-0.826108,-2.747357,-0.851848,10.416667,288
AT-CH,mnp,21,-0.826108,-2.747357,3.236737,23.263889,288
AT-CZ,mnp,21,-0.826108,-2.747357,-6.499227,35.069444,288
CZ-PL,mnp,21,-0.826108,-2.747357,-3.108255,30.208333,288
DE_LU-FR,mnp,22,0.361224,0.113311,25.421923,71.180556,288
DE_LU-PL,mnp,22,0.361224,0.113311,-8.442457,38.888889,288
DE_LU-CZ,mnp,22,0.361224,0.113311,-4.269242,24.305556,288
DE_LU-NL,mnp,22,0.361224,0.113311,3.383591,14.236111,288
DE_LU-BE,mnp,22,0.361224,0.113311,3.084885,13.541667,288
DE_LU-AT,mnp,22,0.361224,0.113311,3.002678,12.152778,288
DE_LU-CH,mnp,22,0.361224,0.113311,9.375842,27.430556,288
FR-BE,mnp,22,0.361224,0.113311,-22.337037,64.930556,288
FR-CH,mnp,22,0.361224,0.113311,-16.046081,45.833333,288
NL-BE,mnp,22,0.361224,0.113311,-0.298706,10.416667,288
AT-CH,mnp,22,0.361224,0.113311,6.373164,22.569444,288
AT-CZ,mnp,22,0.361224,0.113311,-7.271920,30.208333,288
CZ-PL,mnp,22,0.361224,0.113311,-4.173215,29.513889,288
DE_LU-FR,mnp,23,-2.034675,-0.688846,18.787530,75.347222,288
DE_LU-PL,mnp,23,-2.034675,-0.688846,-14.161996,65.972222,288
DE_LU-CZ,mnp,23,-2.034675,-0.688846,-7.482112,34.722222,288
DE_LU-NL,mnp,23,-2.034675,-0.688846,3.494705,18.055556,288
DE_LU-BE,mnp,23,-2.034675,-0.688846,2.620454,20.138889,288
DE_LU-AT,mnp,23,-2.034675,-0.688846,3.730460,13.888889,288
DE_LU-CH,mnp,23,-2.034675,-0.688846,7.094633,28.819444,288
FR-BE,mnp,23,-2.034675,-0.688846,-16.167076,65.972222,288
FR-CH,mnp,23,-2.034675,-0.688846,-11.692897,48.958333,288
NL-BE,mnp,23,-2.034675,-0.688846,-0.874250,15.625000,288
AT-CH,mnp,23,-2.034675,-0.688846,3.364173,23.263889,288
AT-CZ,mnp,23,-2.034675,-0.688846,-11.212571,44.444444,288
CZ-PL,mnp,23,-2.034675,-0.688846,-6.679884,46.875000,288
DE_LU-FR,mnp,24,-0.450022,-1.526510,19.233624,72.916667,288
DE_LU-PL,mnp,24,-0.450022,-1.526510,-7.927174,42.361111,288
DE_LU-CZ,mnp,24,-0.450022,-1.526510,-4.325088,26.388889,288
DE_LU-NL,mnp,24,-0.450022,-1.526510,2.983697,14.583333,288
DE_LU-BE,mnp,24,-0.450022,-1.526510,2.373908,14.236111,288
DE_LU-AT,mnp,24,-0.450022,-1.526510,2.697548,13.888889,288
DE_LU-CH,mnp,24,-0.450022,-1.526510,7.093755,28.125000,288
FR-BE,mnp,24,-0.450022,-1.526510,-16.859716,66.666667,288
FR-CH,mnp,24,-0.450022,-1.526510,-12.139870,47.569444,288
NL-BE,mnp,24,-0.450022,-1.526510,-0.609789,10.763889,288
AT-CH,mnp,24,-0.450022,-1.526510,4.396206,22.916667,288
AT-CZ,mnp,24,-0.450022,-1.526510,-7.022637,33.680556,288
CZ-PL,mnp,24,-0.450022,-1.526510,-3.602086,31.250000,288
DE_LU-FR,mnp,25,1.134207,1.735230,31.617206,70.833333,288
DE_LU-PL,mnp,25,1.134207,1.735230,-8.989569,40.972222,288
DE_LU-CZ,mnp,25,1.134207,1.735230,-4.346002,23.263889,288
DE_LU-NL,mnp,25,1.134207,1.735230,3.965798,14.583333,288
DE_LU-BE,mnp,25,1.134207,1.735230,3.870522,13.194444,288
DE_LU-AT,mnp,25,1.134207,1.735230,3.351163,12.152778,288
DE_LU-CH,mnp,25,1.134207,1.735230,11.590461,27.430556,288
FR-BE,mnp,25,1.134207,1.735230,-27.746684,64.583333,288
FR-CH,mnp,25,1.134207,1.735230,-20.026744,45.486111,288
NL-BE,mnp,25,1.134207,1.735230,-0.095276,9.722222,288
AT-CH,mnp,25,1.134207,1.735230,8.239298,22.916667,288
AT-CZ,mnp,25,1.134207,1.735230,-7.697165,27.430556,288
CZ-PL,mnp,25,1.134207,1.735230,-4.643567,30.208333,288
DE_LU-FR,mnp,26,0.742427,1.239212,29.397240,71.180556,288
DE_LU-PL,mnp,26,0.742427,1.239212,-8.988131,40.972222,288
DE_LU-CZ,mnp,26,0.742427,1.239212,-4.425286,23.263889,288
DE_LU-NL,mnp,26,0.742427,1.239212,3.787449,14.236111,288
DE_LU-BE,mnp,26,0.742427,1.239212,3.630958,13.194444,288
DE_LU-AT,mnp,26,0.742427,1.239212,3.289185,11.805556,288
DE_LU-CH,mnp,26,0.742427,1.239212,10.775985,27.430556,288
FR-BE,mnp,26,0.742427,1.239212,-25.766282,64.930556,288
FR-CH,mnp,26,0.742427,1.239212,-18.621255,45.833333,288
NL-BE,mnp,26,0.742427,1.239212,-0.156491,10.416667,288
AT-CH,mnp,26,0.742427,1.239212,7.486800,22.569444,288
AT-CZ,mnp,26,0.742427,1.239212,-7.714471,28.472222,288
CZ-PL,mnp,26,0.742427,1.239212,-4.562845,30.902778,288
DE_LU-FR,mnp,27,-1.609917,-0.611588,19.849737,75.000000,288
DE_LU-PL,mnp,27,-1.609917,-0.611588,-12.540000,60.763889,288
DE_LU-CZ,mnp,27,-1.609917,-0.611588,-6.584368,32.986111,288
DE_LU-NL,mnp,27,-1.609917,-0.611588,3.536619,16.666667,288
DE_LU-BE,mnp,27,-1.609917,-0.611588,2.645691,18.055556,288
DE_LU-AT,mnp,27,-1.609917,-0.611588,3.604041,13.888889,288
DE_LU-CH,mnp,27,-1.609917,-0.611588,7.341349,28.125000,288
FR-BE,mnp,27,-1.609917,-0.611588,-17.204046,67.013889,288
FR-CH,mnp,27,-1.609917,-0.611588,-12.508388,49.305556,288
NL-BE,mnp,27,-1.609917,-0.611588,-0.890928,12.847222,288
AT-CH,mnp,27,-1.609917,-0.611588,3.737308,22.916667,288
AT-CZ,mnp,27,-1.609917,-0.611588,-10.188409,42.361111,288
CZ-PL,mnp,27,-1.609917,-0.611588,-5.955632,43.055556,288
DE_LU-FR,mnp,28,-1.502852,-0.664543,19.862518,73.958333,288
DE_LU-PL,mnp,28,-1.502852,-0.664543,-12.103476,59.722222,288
